Anthony Bourdain: Parts Unknown,0,0,https://www.imdb.com/title/tt2845786/?ref_=adv_li_tt,"['Anthony Bourdain', 'Tom Vitale', 'David Holloway', 'Anthony Bourdain']","['CNN [United States]', 'USA', 'English', 'Zero Point Zero Production Inc.', 'Color']",12,8.7,3833.0,"['food', 'travel', 'documentary']",60 min,"Anthony Bourdain had no reservations about a move to CNN. Shortly after concluding an eight-season stint at the helm of his popular Travel Channel series, the equally popular Emmy-winning host came to the news network searching for ""Parts Unknown."" In the hourlong weekend series -- similar in premise to Travel's ""Anthony Bourdain: No Reservations (2005)"" -- Bourdain explores the world to, he says, ""eat and drink with people without fear and prejudice ... they open up to you in ways that somebody visiting who is driven by a story may not get."" Enticed by the opportunity to experience cultures rarely visited by American TV, such as in the Congo, Libya and Myanmar, the chef and best-selling author also takes viewers to Colombia, Peru, Morocco and, closer to home, Koreatown in Los Angeles.","Anthony Bourdain visits countries, delving into their political issues as well as indigenous food and culture."
APB,45,6.3,https://www.imdb.com/title/tt5542294/?ref_=adv_li_tt,"['Matt Nix', 'David Slack', 'Justin Kirk', 'Natalie Martinez', 'Taylor Handley', 'Justin Kirk', 'Natalie Martinez', 'Taylor Handley', 'Caitlin Stasey', 'Tamberla Perry', 'Ernie Hudson', 'William Smillie', 'Abraham Benrubi', 'Bryant Romo', 'Nestor Serrano', 'Daniel MacPherson', 'Ty Olwin']","['USA', 'English', 'Chicago, Illinois, USA', 'Bungalow Media + Entertainment', 'Dolby', 'Color']",1,7.0,5251.0,"['crime', 'drama']",43 min,"After witnessing a violent crime, a tech billionaire purchases a troubled police precinct, rebooting it as a private police force.","After witnessing a violent crime, a tech billionaire purchases a troubled police precinct, rebooting it as a private police force."
Aqua Teen Hunger Force,0,9.1,https://www.imdb.com/title/tt0297494/?ref_=adv_li_tt,"['Dave Willis', 'Matt Maiellaro', 'Dave Willis', 'Carey Means', 'Dana Snyder', 'Dave Willis', 'Dana Snyder', 'Carey Means']","['Adult Swim [UK]', 'USA', 'English', 'Awesome Incorporated', 'Stereo', 'Color']",11,7.7,21264.0,"['sitcom', 'supernatural power', 'milkshake', 'french fries', 'battle', 'animation', 'comedy']",15 min,"The Aqua Teen Hunger Force debuted on episode 92 ""Baffler Meal"" of the cartoon talk-show ""Space Ghost Coast to Coast"" According to TVtome.com, Master Shake is portrayed as being a chocolate milkshake in this episode, although he's a pistachio shake in the series","The misadventures of a milkshake, an order of fries, a meatball, and their retired next door neighbor in the suburbs of New Jersey."
Aquarius,58,6.1,https://www.imdb.com/title/tt3768572/?ref_=adv_li_tt,"['John McNamara', 'David Duchovny', 'Grey Damon', 'Gethin Anthony', 'David Duchovny', 'Grey Damon', 'Gethin Anthony', 'Emma Dumont', 'Claire Holt', 'Chance Kelly', ""Brían F. O'Byrne"", 'Ambyr Childers', 'Michaela McManus', 'Whitney Rose Pynn', 'Milauna Jackson', 'David Meunier', 'Jodi Harris', 'Spencer Garrett', 'Chris Sheffield']","['Official site', 'USA', 'English', 'Los Angeles, California, USA', 'King Baby', 'Stereo', 'Color']",2,7.1,9949.0,"['1960s', 'homicide detective', 'year 1967', 'undercover cop', 'hippie', 'biography', 'crime', 'drama', 'thriller']",42 min,"Los Angeles, 1967. Welcome to the Summer of Love. Aquarius stars David Duchovny as Sam Hodiak, a seasoned homicide detective whose investigations dovetail with the activities of real life cult leader Charles Manson in the years before he masterminded the most notorious killings of a generation, the Tate-LaBianca murders. A small time but charismatic leader with big plans, Manson has begun to build up his ""family"", recruiting vulnerable young men and women to join his cause. Teaming up with a young cop who will help him infiltrate Manson's circle, Hodiak is forced to see things through the questioning eyes of someone who came of age amongst the current anti-establishment counterculture. Edgy, addictive and visually stunning, the Age of Aquarius is here.","A gritty 1960s cop drama about LAPD detective Sam Hodiak and his trainee, who must deal with gangs, brutal crimes, changing times, family crises and unhinged manipulative small-time crook Charles Manson, who's slowly building his cult."
Archer,78,9.0,https://www.imdb.com/title/tt1486217/?ref_=adv_li_tt,"['Adam Reed', 'H. Jon Benjamin', 'Judy Greer', 'Amber Nash', 'H. Jon Benjamin', 'Judy Greer', 'Amber Nash', 'Chris Parnell', 'Aisha Tyler', 'Jessica Walter', 'Adam Reed', 'Lucky Yates']","['FX Networks', 'USA', 'English', 'Atlanta, Georgia, USA', 'Floyd County Productions', 'Stereo', 'Color']",10,8.7,123452.0,"['spy', 'espionage', 'domineering mother', 'retro style secret agent', 'fictional spy agency', 'animation', 'action', 'comedy']",22 min,"At an international spy agency, global crises are merely opportunities for its highly trained employees to confuse, undermine, betray and royally screw each other. At the center of it all is suave master spy Sterling Archer, whose less-than-masculine code name is ""Duchess."" Archer works with his domineering mother Malory, who also is his boss. He also has to deal with his ex-girlfriend, Agent Lana Kane and her new boyfriend, comptroller Cyril Figgis, as well as Malory's lovesick secretary, Cheryl.",Covert black ops and espionage take a back seat to zany personalities and relationships between secret agents and drones.
Are We There Yet?,46,2.8,https://www.imdb.com/title/tt1544603/?ref_=adv_li_tt,"['Ali LeRoi', 'Keesha Sharp', 'Essence Atkins', 'Teala Dunn', 'Keesha Sharp', 'Essence Atkins', 'Teala Dunn', 'Terry Crews', 'Coy Stewart', 'Christian Finnegan']","['TBS [United States]', 'USA', 'English', 'Connecticut Film Center, Stamford, Connecticut, USA', 'Revolution Studios', 'Stereo', 'Color']",3,5.6,1372.0,"['sitcom', 'comedy']",30 min,"Based on the hit film, centers on the blended Kingston-Persons of Seattle facing the challenges of everyday life in a new blended family.","Based on the hit film, centers on the blended Kingston-Persons of Seattle facing the challenges of everyday life in a new blended family."
Are You Afraid of the Dark?,0,8.6,https://www.imdb.com/title/tt0103352/?ref_=adv_li_tt,"['D.J. MacHale', 'Ned Kandel', 'Ross Hull', 'Daniel DeSanto', 'Raine Pare-Coull', 'Ross Hull', 'Daniel DeSanto', 'Jodie Resther', 'JoAnna Garcia Swisher']","['Canada', 'English', 'Québec, Canada', 'CINAR', 'Stereo', 'Color']",7,8.3,11898.0,"['horror host', 'male horror host', 'canada horror host', 'canada male horror host', 'canada female horror host', 'drama', 'family', 'fantasy', 'horror', 'mystery', 'sci-fi', 'thriller']",30 min,"A group of kids calling themselves ""The Midnight Society"" spends each episode sitting around a campfire swapping scary stories. Creepy, but never gory or excessively frightening, common subjects included haunted houses, what goes on behind the neighbor's walls, and other things that go bump in the night.","A group of kids get together in the woods, and tell ghost stories."
Are You Being Served?,0,0,https://www.imdb.com/title/tt0068040/?ref_=adv_li_tt,"['Jeremy Lloyd', 'David Croft', 'Mollie Sugden', 'John Inman', 'Frank Thornton', 'Mollie Sugden', 'John Inman', 'Frank Thornton', 'Wendy Richard', 'Nicholas Smith', 'Trevor Bannister', 'Arthur English', 'Harold Bennett', 'Arthur Brough']","['Official Site', 'UK', 'English', ""BBC Television Centre, Wood Lane, Shepherd's Bush, London, England, UK"", 'British Broadcasting Corporation (BBC)', 'Mono', 'Color']",10,8.1,6195.0,"['store', 'department store', 'british comedy', 'workplace', 'workplace comedy', 'comedy']",28 min,"This quintessentially British sitcom is about Grace Brothers, a department store in London which is owned and kept traditional, almost pre-war (e.g. precise dress code for ladies frills and gentlemen's hats according to rank), by two brothers who look old enough to have fought in the Boer war but rarely appear, as most scenes play on one floor where Mr. Cuthbert Rumbold is the executive (meaning he enjoys an endless parade of foxy but stupid secretaries) in charge of management while his dignified floor walker, Captain Stephen Peacock, has daily charge over two small sales teams. The bossy, implicitly man-hungry widow Mrs. Betty Slocombe supervises the attractive Miss Shirley Brahms (with a terribly common Cockney accent) -with first choice of customers, on commission- the sale of women's clothes and accessories; the sales star at the gentleman's side is Mr. Wilberforce Clayborne Humpries, an implied closet-gay true gentleman, whose successive superiors are first obviously nearly ...",The misadventures of the staff of a retail floor of a major department store.
Are You Smarter Than a 5th Grader?,0,0,https://www.imdb.com/title/tt0958228/?ref_=adv_li_tt,"['Barry Poznick', 'John Stevens', 'Jeff Foxworthy', 'Danielle Soibelman', 'Madison Leisle', 'Jeff Foxworthy', 'Madison Leisle']","['USA', 'English', '20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA', 'Zoo Productions', 'Color']",6,5.0,2218.0,"['quiz show', 'fifth grader', 'school child', 'non fiction', 'question mark in title', 'family', 'game-show']",60 min,A quiz show that features adult contestants and questions directly from the textbooks of first through fifth graders.,A quiz show that features adult contestants and questions directly from the textbooks of first through fifth graders.
"Are You There, Chelsea?",35,5.0,https://www.imdb.com/title/tt1826989/?ref_=adv_li_tt,"['Julie Larson', 'Dottie Dartland Zicklin', 'Laura Prepon', 'Lauren Lapkus', 'Jake McDorman', 'Laura Prepon', 'Lauren Lapkus', 'Jake McDorman', 'Mark Povinelli', 'Ali Wong', 'Lenny Clarke', 'Chelsea Handler', 'Natasha Leggero']","['USA', 'English', 'Bonanza Productions', 'Stereo', 'Color']",1,5.1,4147.0,"['woman', 'question in title', 'character name in title', 'comedy']",0,A comedy about a 20-something woman based loosely on the outrageous number one best-selling book by Chelsea Handler.,A comedy about a 20-something woman based loosely on the outrageous number one best-selling book by Chelsea Handler.
Arli$$,74,0,https://www.imdb.com/title/tt0115101/?ref_=adv_li_tt,"['Robert Wuhl', 'Robert Wuhl', 'Sandra Oh', 'Jim Turner', 'Robert Wuhl', 'Sandra Oh', 'Jim Turner', 'Michael Boatman']","['HBO', 'USA', 'English', 'Home Box Office (HBO)', 'Dolby', 'Color']",7,7.0,1150.0,"['character name as series title', 'forename as series title', 'basketball', 'football', 'baseball', 'comedy', 'sport']",30 min,"Arliss Michaels is not a sports agent, he is a sports super agent. To his team of associates, the athletes he represents and the world around them, he is God. He is like Jerry Maguire, but without a conscience.","Arliss Michaels is not a sports agent, he is a sports super agent. To his team of associates, the athletes he represents and the world around them, he is God. He is like Jerry Maguire, but "
Army Wives,65,7.6,https://www.imdb.com/title/tt0859592/?ref_=adv_li_tt,"['Katherine Fugate', 'Brian McNamara', 'Wendy Davis', 'Catherine Bell', 'Brian McNamara', 'Wendy Davis', 'Catherine Bell', 'Sterling K. Brown', 'Terry Serpico', 'Sally Pressman', 'Kim Delaney', 'Drew Fuller', 'John White Jr.', 'Brigid Brannagh', 'Jake Johnson', 'Katelyn Pippy', 'Jeremy Davidson']","['Official site', 'USA', 'English', 'Charleston Air Force Base, North Charleston, South Carolina, USA', 'ABC Studios', 'Color']",7,7.3,5968.0,"['u.s. army', 'scolding', 'rascal', 'soap opera', 'husband wife relationship', 'drama', 'romance', 'war']",60 min,Four women and one man share the common bond of loving someone in the U.S. Army.,Four women and one man share the common bond of loving someone in the U.S. Army.
